"PROBEID","SYMBOL","ENTREZID","GENENAME"
"8023152","ELOA3DP","100506888","elongin A3 family member D, pseudogene"
"8023154","ELOA3DP","100506888","elongin A3 family member D, pseudogene"
"8023156","ELOA3DP","100506888","elongin A3 family member D, pseudogene"
"8023159","ELOA2","51224","elongin A2"
"8023165","HDHD2","84064","haloacid dehalogenase like hydrolase domain containing 2"
"8023175","IER3IP1","51124","immediate early response 3 interacting protein 1"
"8023184","SKOR2","652991","SKI family transcriptional corepressor 2"
"8023187",NA,NA,NA
"8023189",NA,NA,NA
"8023191","SMAD2","4087","SMAD family member 2"
"8023195","SMAD2","4087","SMAD family member 2"
"8023212","ZBTB7C","201501","zinc finger and BTB domain containing 7C"
"8023216",NA,NA,NA
"8023218",NA,NA,NA
"8023220","SMAD7","4092","SMAD family member 7"
"8023228","DYM","54808","dymeclin"
"8023246","C18orf32","497661","chromosome 18 open reading frame 32"
"8023252","RPL17","6139","ribosomal protein L17"
"8023259","SNORD58A","26791","small nucleolar RNA, C/D box 58A"
"8023261","ACAA2","10449","acetyl-CoA acyltransferase 2"
"8023267","MYO5B","4645","myosin VB"
"8023308",NA,NA,NA
"8023310",NA,NA,NA
"8023312",NA,NA,NA
"8023314","CFAP53","220136","cilia and flagella associated protein 53"
"8023323","MBD1","4152","methyl-CpG binding domain protein 1"
"8023344","CXXC1","30827","CXXC finger protein 1"
"8023361","MRO","83876","maestro"
"8023373",NA,NA,NA
"8023375",NA,NA,NA
"8023377","MEX3C","51320","mex-3 RNA binding family member C"
"8023380",NA,NA,NA
"8023382","MBD2","8932","methyl-CpG binding domain protein 2"
"8023392","SNORA37","677819","small nucleolar RNA, H/ACA box 37"
"8023394","STARD6","147323","StAR related lipid transfer domain containing 6"
"8023401","CCDC68","80323","coiled-coil domain containing 68"
"8023415","TCF4","6925","transcription factor 4"
"8023437","LINC03069","642484","long intergenic non-protein coding RNA 3069"
"8023448",NA,NA,NA
"8023450","TXNL1","9352","thioredoxin like 1"
"8023462",NA,NA,NA
"8023466","FECH","2235","ferrochelatase"
"8023481","NARS1","4677","asparaginyl-tRNA synthetase 1"
"8023497","ATP8B1","5205","ATPase phospholipid transporting 8B1"
"8023526",NA,NA,NA
"8023528","ALPK2","115701","alpha kinase 2"
"8023545",NA,NA,NA
"8023547",NA,NA,NA
"8023549","RAX","30062","retina and anterior neural fold homeobox"
"8023554","CPLX4","339302","complexin 4"
"8023561","LMAN1","3998","lectin, mannose binding 1"
"8023575","CCBE1","147372","collagen and calcium binding EGF domains 1"
"8023591",NA,NA,NA
"8023593","MC4R","4160","melanocortin 4 receptor"
"8023596",NA,NA,NA
"8023598","RNF152","220441","ring finger protein 152"
"8023605","PIGN","23556","phosphatidylinositol glycan anchor biosynthesis class N"
"8023640",NA,NA,NA
"8023642",NA,NA,NA
"8023644",NA,NA,NA
"8023646","BCL2","596","BCL2 apoptosis regulator"
"8023656","KDSR","2531","3-ketodihydrosphingosine reductase"
"8023672","VPS4B","9525","vacuolar protein sorting 4 homolog B"
"8023688","SERPINB4","6318","serpin family B member 4"
"8023696","SERPINB3","6317","serpin family B member 3"
"8023703","LINC00305","221241","long intergenic non-protein coding RNA 305"
"8023708",NA,NA,NA
"8023710","CDH19","28513","cadherin 19"
"8023727","DSEL","92126","dermatan sulfate epimerase like"
"8023735","TMX3","54495","thioredoxin related transmembrane protein 3"
"8023755",NA,NA,NA
"8023757","CD226","10666","CD226 molecule"
"8023766","RTTN","25914","rotatin"
"8023816","GTSCR1","220158","Gilles de la Tourette syndrome chromosome region, candidate 1"
"8023822","CBLN2","147381","cerebellin 2 precursor"
"8023828","NETO1","81832","neuropilin and tolloid like 1"
"8023843","FBXO15","201456","F-box protein 15"
"8023855","CYB5A","1528","cytochrome b5 type A"
"8023862",NA,NA,NA
"8023864","DIPK1C","125704","divergent protein kinase domain 1C"
"8023868","ZNF407-AS1","400657","ZNF407 antisense RNA 1"
"8023871","PTGR3","284273","prostaglandin reductase 3"
"8023876","SMIM21","284274","small integral membrane protein 21"
"8023882","ZNF516","9658","zinc finger protein 516"
"8023889","MBP","4155","myelin basic protein"
"8023906",NA,NA,NA
"8023908",NA,NA,NA
"8023910","CTDP1-DT","284241","CTDP1 divergent transcript"
"8023914","SLC66A2","80148","solute carrier family 66 member 2"
"8023920","TXNL4A","10907","thioredoxin like 4A"
"8023926","PARD6G","84552","par-6 family cell polarity regulator gamma"
"8023933",NA,NA,NA
"8023935",NA,NA,NA
"8023937","OR4F4","26682","olfactory receptor family 4 subfamily F member 4"
"8023939",NA,NA,NA
"8023941","MADCAM1","8174","mucosal vascular addressin cell adhesion molecule 1"
"8023948","TPGS1","91978","tubulin polyglutamylase complex subunit 1"
"8023955","BSG","682","basigin (Ok blood group)"
"8023968","CDC34","997","cell division cycle 34, ubiqiutin conjugating enzyme"
"8023977","GZMM","3004","granzyme M"
"8023984","HCN2","610","hyperpolarization activated cyclic nucleotide gated potassium and sodium channel 2"
"8023990","FGF22","27006","fibroblast growth factor 22"
"8023995","FSTL3","10272","follistatin like 3"
"8024001",NA,NA,NA
"8024003","PALM","5064","paralemmin"
"8024013","MISP","126353","mitotic spindle positioning"
"8024019","PTBP1","5725","polypyrimidine tract binding protein 1"
"8024038","AZU1","566","azurocidin 1"
"8024048","PRTN3","5657","proteinase 3"
"8024056","ELANE","1991","elastase, neutrophil expressed"
"8024062","CFD","1675","complement factor D"
"8024070","KISS1R","84634","KISS1 receptor"
"8024078","ARID3A","1820","AT-rich interaction domain 3A"
"8024089","WDR18","57418","WD repeat domain 18"
"8024100","GRIN3B","116444","glutamate ionotropic receptor NMDA type subunit 3B"
"8024111","CNN2","1265","calponin 2"
"8024120","ABCA7","10347","ATP binding cassette subfamily A member 7"
"8024170","ARHGAP45","23526","Rho GTPase activating protein 45"
"8024194","GPX4","2879","glutathione peroxidase 4"
"8024204","STK11","6794","serine/threonine kinase 11"
"8024219","ATP5F1D","513","ATP synthase F1 subunit delta"
"8024228","MIDN","90007","midnolin"
"8024238","CIRBP","1153","cold inducible RNA binding protein"
"8024246","FAM174C","55009","family with sequence similarity 174 member C"
"8024250","EFNA2","1943","ephrin A2"
"8024255","PWWP3A","84939","PWWP domain containing 3A, DNA repair factor"
"8024273","NDUFS7","374291","NADH:ubiquinone oxidoreductase core subunit S7"
"8024282","DAZAP1","26528","DAZ associated protein 1"
"8024299","RPS15","6209","ribosomal protein S15"
"8024304",NA,NA,NA
"8024306","APC2","10297","APC regulator of WNT signaling pathway 2"
"8024323","REEP6","92840","receptor accessory protein 6"
"8024331","PLK5","126520","polo like kinase 5 (inactive)"
"8024347","SCAMP4","113178","secretory carrier membrane protein 4"
"8024356","ADAT3","113179","adenosine deaminase tRNA specific 3"
"8024358","CSNK1G2","1455","casein kinase 1 gamma 2"
"8024373","IZUMO4","113177","IZUMO family member 4"
"8024391","DOT1L","84444","DOT1 like histone lysine methyltransferase"
"8024420","SF3A2","8175","splicing factor 3a subunit 2"
"8024429","AMH","268","anti-Mullerian hormone"
"8024436","OAZ1","4946","ornithine decarboxylase antizyme 1"
"8024444",NA,NA,NA
"8024446","SPPL2B","56928","signal peptide peptidase like 2B"
"8024467","TMPRSS9","360200","transmembrane serine protease 9"
"8024485","GADD45B","4616","growth arrest and DNA damage inducible beta"
"8024494",NA,NA,NA
"8024497","THOP1","7064","thimet oligopeptidase 1"
"8024511","ZNF554","115196","zinc finger protein 554"
"8024518","ZNF555","148254","zinc finger protein 555"
"8024527","ZNF556","80032","zinc finger protein 556"
"8024532","ZNF57","126295","zinc finger protein 57"
"8024537","TLE6","79816","TLE family member 6, subcortical maternal complex member"
"8024557","GNA11","2767","G protein subunit alpha 11"
"8024566","GNA11","2767","G protein subunit alpha 11"
"8024572","GNA15","2769","G protein subunit alpha 15"
"8024582","S1PR4","8698","sphingosine-1-phosphate receptor 4"
"8024584","NCLN","56926","nicalin"
"8024605","CELF5","60680","CUGBP Elav-like family member 5"
"8024623","NFIC","4782","nuclear factor I C"
"8024637","FZR1","51343","fizzy and cell division cycle 20 related 1"
"8024655","TEKTIP1","100128569","tektin bundle interacting protein 1"
"8024660","HMG20B","10362","high mobility group 20B"
"8024676","GIPC3","126326","GIPC PDZ domain containing family member 3"
"8024682","CACTIN-AS1","404665","CACTIN antisense RNA 1"
"8024687","TJP3","27134","tight junction protein 3"
"8024708","MRPL54","116541","mitochondrial ribosomal protein L54"
"8024712","ATCAY","85300","ATCAY kinesin light chain interacting caytaxin"
"8024728","NMRK2","27231","nicotinamide riboside kinase 2"
"8024740","PIAS4","51588","protein inhibitor of activated STAT 4"
"8024754","CREB3L3","84699","cAMP responsive element binding protein 3 like 3"
"8024768","ANKRD24","170961","ankyrin repeat domain 24"
"8024792","EBI3","10148","Epstein-Barr virus induced 3"
"8024798","YJU2","55702","YJU2 splicing factor homolog"
"8024808","SHD","56961","Src homology 2 domain containing transforming protein D"
"8024816","FSD1","79187","fibronectin type III and SPRY domain containing 1"
"8024829","MPND","84954","MPN domain containing"
"8024843","CHAF1A","10036","chromatin assembly factor 1 subunit A"
"8024864","HDGFL2","84717","HDGF like 2"
"8024882",NA,NA,NA
"8024885","TNFAIP8L1","126282","TNF alpha induced protein 8 like 1"
"8024888","MIR7-3HG","284424","MIR7-3 host gene"
"8024896","MIR7-3","407045","microRNA 7-3"
"8024898","FEM1A","55527","fem-1 homolog A"
"8024900","UHRF1","29128","ubiquitin like with PHD and ring finger domains 1"
"8024909","KDM4B","23030","lysine demethylase 4B"
"8024934","ZNRF4","148066","zinc and ring finger 4"
"8024936","SAFB","6294","scaffold attachment factor B"
"8024956","HSD11B1L","374875","hydroxysteroid 11-beta dehydrogenase 1 like"
"8024966","RPL36","25873","ribosomal protein L36"
"8024971","CATSPERD","257062","cation channel sperm associated auxiliary subunit delta"
"8024995","NRTN","4902","neurturin"
"8025000","VMAC","400673","vimentin type intermediate filament associated coiled-coil protein"
"8025004","CAPS","828","calcyphosine"
"8025011","ACSBG2","81616","acyl-CoA synthetase bubblegum family member 2"
"8025028","CLPP","8192","caseinolytic mitochondrial matrix peptidase proteolytic subunit"
"8025035","ALKBH7","84266","alkB homolog 7"
"8025041","CRB3","92359","crumbs cell polarity complex component 3"
"8025051",NA,NA,NA
"8025053","TNFSF9","8744","TNF superfamily member 9"
"8025058","TRIP10","9322","thyroid hormone receptor interactor 10"
"8025076","VAV1","7409","vav guanine nucleotide exchange factor 1"
"8025103","ADGRE1","2015","adhesion G protein-coupled receptor E1"
"8025124","FLJ25758","497049","microtubule affinity regulating kinase 1 pseudogene"
"8025126","MBD3L5","284428","methyl-CpG binding domain protein 3 like 5"
"8025129","MBD3L5","284428","methyl-CpG binding domain protein 3 like 5"
"8025132","ZNF557","79230","zinc finger protein 557"
"8025142","ARHGEF18","23370","Rho/Rac guanine nucleotide exchange factor 18"
"8025169","SAXO5","374877","stabilizer of axonemal microtubules 5"
"8025179","ZNF358","140467","zinc finger protein 358"
"8025183","MCOLN1","57192","mucolipin TRP cation channel 1"
"8025199","PNPLA6","10908","patatin like phospholipase domain containing 6"
"8025237","CAMSAP3","57662","calmodulin regulated spectrin associated protein family member 3"
"8025255","STXBP2","6813","syntaxin binding protein 2"
"8025278","RETN","56729","resistin"
"8025285","MCEMP1","199675","mast cell expressed membrane protein 1"
"8025296","TRAPPC5","126003","trafficking protein particle complex subunit 5"
"8025301",NA,NA,NA
"8025303","CLEC4M","10332","C-type lectin domain family 4 member M"
"8025321","CLEC4GP1","440508","C-type lectin domain family 4 member G pseudogene 1"
"8025328","EVI5L","115704","ecotropic viral integration site 5 like"
"8025347","LRRC8E","80131","leucine rich repeat containing 8 VRAC subunit E"
"8025351","MAP2K7","5609","mitogen-activated protein kinase kinase 7"
"8025368","SNAPC2","6618","small nuclear RNA activating complex polypeptide 2"
"8025375","CCL25","6370","C-C motif chemokine ligand 25"
"8025382","CERS4","79603","ceramide synthase 4"
"8025395","RPS28","6234","ribosomal protein S28"
"8025402","ANGPTL4","51129","angiopoietin like 4"
"8025414","RAB11B","9230","RAB11B, member RAS oncogene family"
"8025421","MARCHF2","51257","membrane associated ring-CH-type finger 2"
"8025429","HNRNPM","4670","heterogeneous nuclear ribonucleoprotein M"
"8025450","OR2Z1","284383","olfactory receptor family 2 subfamily Z member 1"
"8025452","MBD3L1","85509","methyl-CpG binding domain protein 3 like 1"
"8025456","OR1M1","125963","olfactory receptor family 1 subfamily M member 1"
"8025458","ZNF317","57693","zinc finger protein 317"
"8025470","OR7D2","162998","olfactory receptor family 7 subfamily D member 2"
"8025474",NA,NA,NA
"8025476","OR7E24","26648","olfactory receptor family 7 subfamily E member 24"
"8025478","ZNF559-ZNF177","100529215","ZNF559-ZNF177 readthrough"
"8025488","ZNF559-ZNF177","100529215","ZNF559-ZNF177 readthrough"
"8025498","SNORA70","26778","small nucleolar RNA, H/ACA box 70"
"8025500","UBL5","59286","ubiquitin like 5"
"8025506","PIN1","5300","peptidylprolyl cis/trans isomerase, NIMA-interacting 1"
"8025515","RDH8","50700","retinol dehydrogenase 8"
"8025522","C3P1","388503","complement component 3 precursor pseudogene"
"8025551","SHFL","55337","shiftless antiviral inhibitor of ribosomal frameshifting"
"8025563","PPAN-P2RY11","692312","PPAN-P2RY11 readthrough"
"8025584","SNORD105","692229","small nucleolar RNA, C/D box 105"
"8025586","MRPL4","51073","mitochondrial ribosomal protein L4"
"8025601","ICAM1","3383","intercellular adhesion molecule 1"
"8025612","ICAM4","3386","intercellular adhesion molecule 4 (Landsteiner-Wiener blood group)"
"8025621","ICAM5","7087","intercellular adhesion molecule 5"
"8025633","PDE4A","5141","phosphodiesterase 4A"
"8025659","ATG4D","84971","autophagy related 4D cysteine peptidase"
"8025672","SLC44A2","57153","solute carrier family 44 member 2"
"8025697","ILF3","3609","interleukin enhancer binding factor 3"
"8025728","QTRT1","81890","queuine tRNA-ribosyltransferase catalytic subunit 1"
"8025741","DNM2","1785","dynamin 2"
"8025766","CARM1","10498","coactivator associated arginine methyltransferase 1"
"8025783","TIMM29","90580","translocase of inner mitochondrial membrane 29"
"8025788","SMARCA4","6597","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4"
"8025826",NA,NA,NA
"8025828","LDLR","3949","low density lipoprotein receptor"
"8025850","ANGPTL8","55908","angiopoietin like 8"
"8025858","TSPAN16","26526","tetraspanin 16"
"8025868","CCDC159","126075","coiled-coil domain containing 159"
"8025877","PLPPR2","64748","phospholipid phosphatase related 2"
"8025888","SWSAP1","126074","SWIM-type zinc finger 7 associated protein 1"
"8025893",NA,NA,NA
"8025895","PRKCSH","5589","protein kinase C substrate 80K-H"
"8025918","CNN1","1264","calponin 1"
"8025927","ZNF627","199692","zinc finger protein 627"
"8025933","ZNF833P","401898","zinc finger protein 833, pseudogene"
"8025945","ZNF441","126068","zinc finger protein 441"
"8025951","ZNF491","126069","zinc finger protein 491"
"8025958","ZNF440","126070","zinc finger protein 440"
"8025964","ZNF439","90594","zinc finger protein 439"
"8025968","ZNF69","7620","zinc finger protein 69"
"8025973","ZNF700","90592","zinc finger protein 700"
"8025978","ZNF763","284390","zinc finger protein 763"
"8025982",NA,NA,NA
"8025984","ZNF844","284391","zinc finger protein 844"
"8025990",NA,NA,NA
"8025992",NA,NA,NA
"8025996",NA,NA,NA
"8025998","ZNF136","7695","zinc finger protein 136"
"8026005",NA,NA,NA
"8026007","ZNF791","163049","zinc finger protein 791"
"8026013","WDR83","84292","WD repeat domain 83"
"8026024","GET3","439","guided entry of tail-anchored proteins factor 3, ATPase"
"8026035","BEST2","54831","bestrophin 2"
"8026047","JUNB","3726","JunB proto-oncogene, AP-1 transcription factor subunit"
"8026051","RNASEH2A","10535","ribonuclease H2 subunit A"
"8026063","MAST1","22983","microtubule associated serine/threonine kinase 1"
"8026090","GCDH","2639","glutaryl-CoA dehydrogenase"
"8026106","CALR","811","calreticulin"
"8026122","RAD23A","5886","RAD23 homolog A, nucleotide excision repair protein"
"8026133","DAND5","199699","DAN domain BMP antagonist family member 5"
"8026139","NFIX","4784","nuclear factor I X"
"8026155","NACC1","112939","nucleus accumbens associated 1"
"8026163","IER2","9592","immediate early response 2"
"8026170","YJU2B","81576","YJU2 splicing factor homolog B"
"8026182","MRI1","84245","methylthioribose-1-phosphate isomerase 1"
"8026193","C19orf53","28974","chromosome 19 open reading frame 53"
"8026198","ZSWIM4","65249","zinc finger SWIM-type containing 4"
"8026212","MIR181C","406957","microRNA 181c"
"8026214","NANOS3","342977","nanos C2HC-type zinc finger 3"
"8026217","CC2D1A","54862","coiled-coil and C2 domain containing 1A"
"8026250","DCAF15","90379","DDB1 and CUL4 associated factor 15"
"8026265","RLN3","117579","relaxin 3"
"8026272","RLN3","117579","relaxin 3"
"8026292",NA,NA,NA
"8026294","MIR1199","102466515","microRNA 1199"
"8026298",NA,NA,NA
"8026300","ADGRE5","976","adhesion G protein-coupled receptor E5"
"8026315","PKN1","5585","protein kinase N1"
"8026339","SNRPG","6637","small nuclear ribonucleoprotein polypeptide G"
"8026341","TECR","9524","trans-2,3-enoyl-CoA reductase"
"8026350","CLEC17A","388512","C-type lectin domain containing 17A"
"8026361",NA,NA,NA
"8026363",NA,NA,NA
"8026365","ZNF333","84449","zinc finger protein 333"
"8026381",NA,NA,NA
"8026383",NA,NA,NA
"8026385",NA,NA,NA
"8026388","OR7C2","26658","olfactory receptor family 7 subfamily C member 2"
"8026390","TEKTL1","126402","tektin like 1"
"8026398","CASP14","23581","caspase 14"
